Experiment.ID,Library.ID,Library.type,Gene.ID,Anatomical.entity.ID,Anatomical.entity.name,Stage.ID,Stage.name,Sex,Strain,Read.count,TPM,FPKM,Rank,Detection.flag,pValue,State.in.Bgee
GSE30611,ERX011211,single,ENSG00000287959,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287960,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287961,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7,0.20501,0.190812,17315,present,0.00158369630914055,Part of a call
GSE30611,ERX011211,single,ENSG00000287962,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287963,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287964,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287965,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.129139,0.120196,18937,present,0.00531868196895376,Part of a call
GSE30611,ERX011211,single,ENSG00000287966,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,20.447,0.261706,0.243583,16513,present,7.87349881661063e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000287967,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,12.7822,0.330287,0.307414,15746,present,3.8931621452576e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000287968,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287969,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287970,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287971,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.014204,0.01322,NA,absent,0.2546112508493,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287972,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4,0.039033,0.03633,NA,absent,0.0633066969313332,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287973,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287974,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287975,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.55013,0.018478,0.017199,NA,absent,0.187853307412663,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287976,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287977,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,16,0.152777,0.142197,18370,present,0.00348116590394891,Part of a call
GSE30611,ERX011211,single,ENSG00000287978,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,30,0.892659,0.830841,12563,present,1.25713138148806e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000287979,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.061097,0.056866,21528,present,0.027931110158184,Part of a call
GSE30611,ERX011211,single,ENSG00000287980,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287981,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287982,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6,0.078993,0.073523,20645,present,0.0164798970886345,Part of a call
GSE30611,ERX011211,single,ENSG00000287983,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287984,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.066431,0.06183,21216,present,0.0236318946837531,Part of a call
GSE30611,ERX011211,single,ENSG00000287985,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,11,0.174137,0.162077,17908,present,0.00246984755345215,Part of a call
GSE30611,ERX011211,single,ENSG00000287986,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287987,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287988,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000287989,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287990,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6.05516,0.036011,0.033517,NA,absent,0.0723591997616862,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287991,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287992,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287993,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287994,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287995,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287996,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287997,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000287998,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,28.1055,0.156006,0.145202,18294,present,0.00329798456400759,Part of a call
GSE30611,ERX011211,single,ENSG00000287999,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288000,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288001,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288002,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288003,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288004,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288005,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.024256,0.022576,NA,absent,0.131502266390652,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288006,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288007,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.093987,0.087478,20066,present,0.011253166875789,Part of a call
GSE30611,ERX011211,single,ENSG00000288008,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288009,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288010,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3.41729,0.044555,0.04147,NA,absent,0.0503833296098199,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288011,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288012,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6.29777,0.229847,0.21393,16930,present,0.00114745347378442,Part of a call
GSE30611,ERX011211,single,ENSG00000288013,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288014,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288015,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288016,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4.15553,0.021727,0.020222,NA,absent,0.152725822741111,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288017,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288018,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288019,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288020,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288021,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288022,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288023,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288024,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288025,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,21,0.058844,0.054769,21639,present,0.0300633958015571,Part of a call
GSE30611,ERX011211,single,ENSG00000288026,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.016441,0.015303,NA,absent,0.216049813431302,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288028,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5.00939,0.072559,0.067534,20935,present,0.0197161582987434,Part of a call
GSE30611,ERX011211,single,ENSG00000288029,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288030,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288031,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288032,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288033,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.00423,0.0199,0.018522,NA,absent,0.171193252821351,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288034,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288035,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288036,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288037,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288038,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288039,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,39,0.700549,0.652035,13320,present,3.09372676106043e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000288040,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.51135,0.02767,0.025754,NA,absent,0.108914395518391,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288041,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288042,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288043,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288044,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,62.9095,6.240788,5.808602,6200,present,2.02205006902492e-9,Part of a call
GSE30611,ERX011211,single,ENSG00000288045,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,9,0.096946,0.090233,19976,present,0.0104907629397234,Part of a call
GSE30611,ERX011211,single,ENSG00000288046,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,38,0.127866,0.119011,18971,present,0.00545001241317338,Part of a call
GSE30611,ERX011211,single,ENSG00000288047,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288048,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288049,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,15.99995,0.044603,0.041515,NA,absent,0.0502867785980423,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288050,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288051,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288052,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.020883,0.019437,NA,absent,0.1608800522494,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288053,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288054,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288055,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288056,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3.14404,0.030297,0.028199,NA,absent,0.0950693202780851,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288057,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288059,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288060,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288061,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4.0277,0.114794,0.106845,19401,present,0.00707687554638645,Part of a call
GSE30611,ERX011211,single,ENSG00000288062,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.005407,0.005033,NA,absent,0.566990833321821,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288063,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.021272,0.019799,NA,absent,0.157046836350305,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288064,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288065,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.078752,0.073298,20655,present,0.0165881464590185,Part of a call
GSE30611,ERX011211,single,ENSG00000288066,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,478,3.860788,3.593421,7873,present,2.24700423136975e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000288067,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,7.67362,0.041702,0.038814,NA,absent,0.0565570387744869,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288068,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288069,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288070,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288071,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288072,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288073,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.048716,0.045342,22231,present,0.0429201829707809,Part of a call
GSE30611,ERX011211,single,ENSG00000288074,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288075,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,14.49453,0.127056,0.118257,18993,present,0.00553573631258598,Part of a call
GSE30611,ERX011211,single,ENSG00000288076,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288077,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288078,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288079,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288080,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288081,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288082,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288083,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288084,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288085,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288086,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288087,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3.0518,0.050572,0.04707,22105,present,0.040071304657045,Part of a call
GSE30611,ERX011211,single,ENSG00000288088,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288089,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288090,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288091,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288092,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288093,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,21,0.180899,0.168371,17769,present,0.002230091005182,Part of a call
GSE30611,ERX011211,single,ENSG00000288094,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288095,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288096,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,20.0139,0.158242,0.147283,18245,present,0.00317827550980318,Part of a call
GSE30611,ERX011211,single,ENSG00000288097,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288098,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288099,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.01167,0.036367,0.033848,NA,absent,0.0712046209194516,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288100,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,35.9786,0.351873,0.327505,15546,present,3.19368252080471e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000288101,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288102,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288103,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.044749,0.04165,22506,present,0.0499973280924265,Part of a call
GSE30611,ERX011211,single,ENSG00000288104,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288105,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288106,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288107,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,32.4782,0.160118,0.14903,18198,present,0.00308209362281849,Part of a call
GSE30611,ERX011211,single,ENSG00000288108,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288109,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288110,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288111,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288139,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288153,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288156,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.030885,0.028747,NA,absent,0.0923082024483925,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288162,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288172,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288177,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4,0.027017,0.025146,NA,absent,0.112785510089919,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000288187,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,10,0.068943,0.064169,21100,present,0.0219110914644015,Part of a call
GSE30611,ERX011211,single,ENSG00000288208,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000288218,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
